         10     9.624 
    10.1617     9.494 
    10.3261     9.366 
    10.4931     9.239 
    10.6628     9.114 
    10.8353     8.991 
    11.0106     8.884 
    11.1886         9 
    11.3696     9.117 
    11.5535     9.236 
    11.7404     9.357 
    11.9303     9.479 
    12.1232     9.606 
    12.3193     9.737 
    12.5186     9.869 
     12.721        10 
    12.9268     10.14 
    13.1359     10.27 
    13.3483     10.41 
    13.5642     10.55 
    13.7836     10.68 
    14.0066     10.82 
    14.2331     10.96 
    14.4633     11.04 
    14.6973     11.13 
     14.935     11.22 
    15.1765      11.3 
     15.422     11.39 
    15.6714     11.47 
    15.9249      11.5 
    16.1825     11.54 
    16.4442     11.57 
    16.7102     11.61 
    16.9805     11.64 
    17.2551     11.68 
    17.5342     11.68 
    17.8178     11.65 
     18.106     11.63 
    18.3989      11.6 
    18.6964     11.58 
    18.9988     11.55 
    19.3061     11.27 
    19.6184     11.01 
    19.9357     10.87 
    20.2582     10.72 
    20.5858     10.58 
    20.9188     10.44 
    21.2571     10.42 
    21.6009      10.4 
    21.9503     10.38 
    22.3053     10.48 
    22.6661     10.62 
    23.0327     10.75 
    23.4053     10.89 
    23.7838     11.03 
    24.1685        11 
    24.5594     10.91 
    24.9566     10.81 
    25.3603     10.71 
    25.7705     10.62 
    26.1873     10.42 
    26.6109      10.2 
    27.0413     9.981 
    27.4786     9.767 
    27.9231     9.545 
    28.3747     9.305 
    28.8337     9.072 
       29.3     8.845 
    29.7739     8.623 
    30.2555     8.407 
    30.7449     8.203 
    31.2421     8.007 
    31.7475     7.815 
    32.2609     7.628 
    32.7827     7.445 
     33.313     7.266 
    33.8518     7.092 
    34.3993     6.922 
    34.9557     6.761 
    35.5211      6.61 
    36.0956     6.462 
    36.6794     6.318 
    37.2727     6.177 
    37.8755     6.039 
    38.4882     5.904 
    39.1107     5.807 
    39.7432     5.714 
    40.3861     5.623 
    41.0393     5.533 
    41.7031     5.444 
    42.3776     5.357 
     43.063     5.298 
    43.7595     5.253 
    44.4673     5.209 
    45.1865     5.165 
    45.9174     5.121 
      46.66     5.078 
    47.4147     5.035 
    48.1816     5.001 
    48.9609     4.996 
    49.7528     4.991 
    50.5576     4.986 
    51.3753     4.981 
    52.2062     4.976 
    53.0506     4.976 
    53.9087     4.976 
    54.7806     4.977 
    55.6667     4.977 
     56.567     4.978 
     57.482     4.977 
    58.4117     4.953 
    59.3564     4.929 
    60.3165     4.904 
    61.2921     4.912 
    62.2834      5.02 
    63.2908     5.129 
    64.3145     5.241 
    65.3547      5.73 
    66.4118      6.49 
    67.4859     7.352 
    68.5775     8.327 
    69.6867     8.523 
    70.8138      8.68 
    71.9591     8.818 
     73.123     8.793 
    74.3057     8.769 
    75.5076     8.744 
    76.7289      8.72 
    77.9699     8.647 
     79.231      8.56 
    80.5125     8.473 
    81.8147     8.387 
     83.138     8.301 
    84.4827     8.162 
    85.8491     8.012 
    87.2377     7.864 
    88.6487     7.719 
    90.0825     7.577 
    91.5395     7.438 
    93.0201      7.31 
    94.5246     7.203 
    96.0535     7.098 
    97.6071     6.994 
    99.1858     6.892 
     100.79     6.791 
     102.42     6.692 
    104.077     6.595 
     105.76     6.498 
    107.471     6.403 
    109.209     6.302 
    110.975     6.201 
     112.77     6.101 
    114.594     6.003 
    116.448     5.907 
    118.331     5.812 
    120.245     5.718 
     122.19      5.62 
    124.166     5.522 
    126.175     5.425 
    128.215      5.33 
    130.289     5.237 
    132.397     5.145 
    134.538     5.056 
    136.714     5.006 
    138.925     4.959 
    141.172     4.914 
    143.456     4.868 
    145.776     4.823 
    148.134     4.779 
     150.53     4.734 
    152.964     4.691 
    155.439     4.647 
    157.953       4.6 
    160.507     4.513 
    163.103     4.428 
    165.742     4.345 
    168.422     4.263 
    171.146     4.182 
    173.915     4.104 
    176.727     4.026 
    179.586      3.95 
    182.491     3.876 
    185.442     3.803 
    188.442     3.731 
    191.489     3.661 
    194.587     3.592 
    197.734     3.524 
    200.932     3.458 
    204.182     3.392 
    207.485      3.31 
     210.84     3.225 
    214.251     3.143 
    217.716     3.063 
    221.237     2.985 
    224.816     2.909 
    228.452     2.834 
    232.147     2.762 
    235.902     2.692 
    239.717     2.623 
    243.595     2.556 
    247.535     2.491 
    251.538     2.427 
    255.607     2.365 
    259.741     2.305 
    263.942     2.246 
    268.211     2.189 
    272.549     2.133 
    276.957     2.079 
    281.437     2.026 
    285.989     1.972 
    290.615      1.91 
    295.315      1.85 
    300.092     1.792 
    304.945     1.736 
    309.878     1.682 
     314.89     1.629 
    319.983     1.578 
    325.158     1.528 
    330.418      1.48 
    335.762     1.434 
    341.192     1.389 
    346.711     1.346 
    352.319     1.303 
    358.017     1.263 
    363.808     1.223 
    369.692     1.185 
    375.672     1.145 
    381.748     1.107 
    387.922     1.069 
    394.197     1.033 
    400.573    0.9982 
    407.052    0.9644 
    413.635    0.9318 
    420.326    0.9003 
    427.124    0.8699 
    434.032    0.8405 
    441.052    0.8121 
    448.186    0.7846 
    455.435    0.7581 
    462.802    0.7325 
    470.287    0.7077 
    477.894    0.6838 
    485.623    0.6607 
    493.478    0.6383 
    501.459    0.6159 
     509.57    0.5917 
    517.812    0.5686 
    526.187    0.5463 
    534.698    0.5249 
    543.346    0.5043 
    552.134    0.4845 
    561.065    0.4655 
    570.139    0.4473 
    579.361    0.4298 
    588.732    0.4129 
    598.254    0.3967 
     607.93    0.3812 
    617.763    0.3677 
    627.755    0.3552 
    637.908     0.343 
    648.226    0.3313 
    658.711      0.32 
    669.365    0.3091 
    680.191    0.2985 
    691.193    0.2883 
    702.372    0.2785 
    713.733     0.269 
    725.277     0.257 
    737.008    0.2415 
    748.928    0.2269 
    761.042    0.2207 
    773.351    0.2128 
    785.859    0.2057 
     798.57    0.1992 
    811.486     0.193 
    824.611     0.187 
    837.949    0.1811 
    851.502    0.1755 
      852.6     0.175 
      852.8     1.406 
    865.274     1.358 
    879.269     1.307 
    893.491     1.258 
    907.943     1.211 
    922.628     1.166 
    937.551     1.123 
    952.715     1.081 
    968.124      1.04 
    983.783     1.014 
    999.695     1.017 
    1015.86     1.051 
    1032.29     1.013 
    1048.99    0.9748 
    1065.96    0.9378 
     1083.2    0.9022 
    1100.72     0.868 
    1118.52    0.8351 
    1136.61    0.8034 
       1155    0.7729 
    1173.68    0.7436 
    1192.66    0.7154 
    1211.95    0.6883 
    1231.55    0.6622 
    1251.47    0.6369 
    1271.72    0.6125 
    1292.29    0.5889 
    1313.19    0.5662 
    1334.43    0.5444 
    1356.01    0.5234 
    1377.94    0.5032 
    1400.23    0.4838 
    1422.88    0.4652 
    1445.89    0.4472 
    1469.28    0.4299 
    1493.04    0.4132 
    1517.19    0.3967 
    1541.73    0.3809 
    1566.67    0.3657 
    1592.01    0.3511 
    1617.76    0.3371 
    1643.92    0.3236 
    1670.51    0.3107 
    1697.53    0.2983 
    1724.99    0.2863 
    1752.89    0.2748 
    1781.24    0.2636 
    1810.05    0.2529 
    1839.32    0.2427 
    1869.07    0.2328 
     1899.3    0.2233 
    1930.02    0.2143 
    1961.24    0.2056 
    1992.96    0.1972 
     2025.2    0.1893 
    2057.95    0.1815 
    2091.24    0.1741 
    2125.06     0.167 
    2159.43    0.1601 
    2194.36    0.1535 
    2229.85    0.1472 
    2265.92    0.1412 
    2302.57    0.1353 
    2339.81    0.1298 
    2377.66    0.1244 
    2416.11    0.1193 
    2455.19    0.1143 
     2494.9    0.1096 
    2535.26    0.1051 
    2576.26    0.1007 
    2617.93   0.09655 
    2660.27   0.09255 
     2703.3   0.08871 
    2747.03   0.08502 
    2791.46   0.08149 
    2836.61    0.0781 
    2882.49   0.07485 
    2929.11   0.07173 
    2976.48   0.06874 
    3024.63   0.06587 
    3073.55   0.06312 
    3123.26   0.06049 
    3173.78   0.05796 
    3225.11   0.05554 
    3277.27   0.05321 
    3330.28   0.05099 
    3384.15   0.04885 
    3438.88    0.0468 
     3494.5   0.04484 
    3551.02   0.04296 
    3608.46   0.04116 
    3666.82   0.03943 
    3726.13   0.03777 
     3786.4   0.03618 
    3847.64   0.03466 
    3909.87    0.0332 
    3973.11    0.0318 
    4037.38   0.03046 
    4102.68   0.02917 
    4169.03   0.02794 
    4236.46   0.02676 
    4304.98   0.02563 
    4374.62   0.02454 
    4445.37   0.02351 
    4517.27   0.02251 
    4590.33   0.02155 
    4664.58   0.02064 
    4740.03   0.01976 
    4816.69   0.01892 
     4894.6   0.01812 
    4973.77   0.01734 
    5054.21    0.0166 
    5135.96   0.01589 
    5219.03   0.01522 
    5303.44   0.01456 
    5389.22   0.01394 
    5476.39   0.01334 
    5564.97   0.01277 
    5654.98   0.01222 
    5746.44   0.01169 
    5839.39   0.01119 
    5933.83   0.01071 
    6029.81   0.01024 
    6127.33  0.009799 
    6226.44  0.009373 
    6327.15  0.008966 
    6429.48  0.008576 
