         10     69.53 
    10.1617     69.23 
    10.3261     67.19 
    10.4931     62.76 
    10.6628      58.5 
    10.8353     53.87 
    11.0106     49.75 
    11.1886     46.64 
    11.3696     43.67 
    11.5535     40.76 
    11.7404     38.13 
    11.9303     35.95 
    12.1232     33.89 
    12.3193     32.14 
    12.5186      30.5 
     12.721     28.89 
    12.9268     27.15 
    13.1359     25.57 
    13.3483     24.42 
    13.5642     23.26 
    13.7836     22.09 
    14.0066     20.98 
    14.2331     19.93 
    14.4633        19 
    14.6973     18.11 
     14.935     16.96 
    15.1765     15.82 
     15.422     14.68 
    15.6714     13.68 
    15.9249     12.78 
    16.1825     11.93 
    16.4442     11.11 
    16.7102     10.35 
    16.9805     9.625 
    17.2551     8.951 
    17.5342     8.362 
    17.8178     7.813 
     18.106     7.287 
    18.3989     6.795 
    18.6964     6.336 
    18.9988     5.929 
    19.3061     5.559 
    19.6184     5.236 
    19.9357     4.878 
    20.2582     4.537 
    20.5858     4.226 
    20.9188     4.003 
    21.2571     3.792 
    21.6009     3.593 
    21.9503     3.378 
    22.3053     3.109 
    22.6661     2.876 
    23.0327     2.734 
    23.4053     2.599 
    23.7838     2.429 
    24.1685      2.23 
    24.5594     2.125 
    24.9566     2.024 
    25.3603     1.875 
    25.7705     1.767 
    26.1873     1.689 
    26.6109     1.614 
    27.0413     1.532 
    27.4786     1.451 
    27.9231     1.379 
    28.3747     1.322 
    28.8337       1.3 
       29.3     1.278 
    29.7739     1.267 
    30.2555     1.271 
    30.7449     1.293 
    31.2421     1.363 
    31.7475       1.5 
    32.2609     1.756 
    32.7827     2.152 
     33.313     4.544 
    33.8518     5.413 
    34.3993     5.457 
    34.9557     5.289 
    35.5211     4.772 
    36.0956     4.501 
    36.6794     4.246 
    37.2727     4.017 
    37.8755     3.825 
    38.4882     3.734 
    39.1107     3.707 
    39.7432     3.915 
    40.3861     4.192 
    41.0393     4.595 
    41.7031     5.018 
    42.3776     5.463 
     43.063     6.038 
    43.7595     6.635 
    44.4673     7.233 
    45.1865     7.902 
    45.9174      8.73 
      46.66     9.233 
    47.4147      9.78 
    48.1816     10.36 
    48.9609     10.97 
    49.7528     11.41 
    50.5576     11.81 
    51.3753     12.22 
    52.2062     12.71 
    53.0506     13.32 
    53.9087     13.96 
    54.7806     14.47 
    55.6667     14.95 
     56.567     15.45 
     57.482     15.95 
    58.4117     16.44 
    59.3564     16.93 
    60.3165     17.47 
    61.2921     18.09 
    62.2834     18.72 
    63.2908     19.22 
    64.3145     19.67 
    65.3547     20.13 
    66.4118      20.6 
    67.4859     20.99 
    68.5775     21.17 
    69.6867     21.35 
    70.8138     21.52 
    71.9591      21.7 
     73.123     21.87 
    74.3057     21.98 
    75.5076     22.09 
    76.7289      22.2 
    77.9699     22.31 
     79.231     22.42 
    80.5125     22.52 
    81.8147     22.44 
     83.138     22.36 
    84.4827     22.23 
    85.8491      21.9 
    87.2377     21.39 
    88.6487     20.89 
    90.0825     20.28 
    91.5395     19.11 
    93.0201     18.33 
    94.5246     17.85 
    96.0535     17.06 
    97.6071      16.3 
    99.1858     15.57 
     100.79     14.87 
     102.42     14.21 
    104.077     13.54 
     105.76      12.3 
    107.471     11.11 
    109.209     9.931 
    110.975     8.873 
     112.77     7.928 
    114.594     7.083 
    116.448     6.275 
    118.331     5.495 
    120.245     4.603 
     122.19     3.856 
    124.166     3.231 
    126.175     2.712 
    128.215     2.282 
    130.289     1.924 
    132.397     1.623 
    134.538     1.412 
    136.714     1.274 
    138.925     1.209 
    141.172     1.148 
    143.456      1.09 
    145.776     1.035 
    148.134    0.9948 
     150.53    0.9806 
