1	64.3206	216.033	5.63571
2	64.3206	216.033	16.9212
3	64.3206	216.033	28.2491
4	64.3206	216.033	39.6475
5	64.3206	216.033	51.1451
6	64.3206	216.033	62.7706
7	64.3206	216.033	74.5531
8	64.3206	216.033	86.5219
9	64.3206	216.033	98.7072
10	64.3206	216.033	111.139
11	64.3206	216.033	123.849
12	64.3206	216.033	136.869
13	64.3206	216.033	150.231
14	64.3206	216.033	163.968
15	64.3206	216.033	178.116
16	64.3206	216.033	192.709
17	64.3206	216.033	207.784
18	64.3206	216.033	223.378
19	64.3206	216.033	239.531
20	64.3206	216.033	254.579
21	74.9445	212.581	5.63571
22	74.9445	212.581	16.9212
23	74.9445	212.581	28.2491
24	74.9445	212.581	39.6475
25	74.9445	212.581	51.1451
26	74.9445	212.581	62.7706
27	74.9445	212.581	74.5531
28	74.9445	212.581	86.5219
29	74.9445	212.581	98.7072
30	74.9445	212.581	111.139
31	74.9445	212.581	123.849
32	74.9445	212.581	136.869
33	74.9445	212.581	150.231
34	74.9445	212.581	163.968
35	74.9445	212.581	178.116
36	74.9445	212.581	192.709
37	74.9445	212.581	207.784
38	74.9445	212.581	223.378
39	74.9445	212.581	239.531
40	74.9445	212.581	254.579
41	86.5499	208.126	5.63571
42	86.5499	208.126	16.9212
43	86.5499	208.126	28.2491
44	86.5499	208.126	39.6475
45	86.5499	208.126	51.1451
46	86.5499	208.126	62.7706
47	86.5499	208.126	74.5531
48	86.5499	208.126	86.5219
49	86.5499	208.126	98.7072
50	86.5499	208.126	111.139
51	86.5499	208.126	123.849
52	86.5499	208.126	136.869
53	86.5499	208.126	150.231
54	86.5499	208.126	163.968
55	86.5499	208.126	178.116
56	86.5499	208.126	192.709
57	86.5499	208.126	207.784
58	86.5499	208.126	223.378
59	86.5499	208.126	239.531
60	86.5499	208.126	254.579
61	96.7547	203.583	5.63571
62	96.7547	203.583	16.9212
63	96.7547	203.583	28.2491
64	96.7547	203.583	39.6475
65	96.7547	203.583	51.1451
66	96.7547	203.583	62.7706
67	96.7547	203.583	74.5531
68	96.7547	203.583	86.5219
69	96.7547	203.583	98.7072
70	96.7547	203.583	111.139
71	96.7547	203.583	123.849
72	96.7547	203.583	136.869
73	96.7547	203.583	150.231
74	96.7547	203.583	163.968
75	96.7547	203.583	178.116
76	96.7547	203.583	192.709
77	96.7547	203.583	207.784
78	96.7547	203.583	223.378
79	96.7547	203.583	239.531
80	96.7547	203.583	254.579
81	107.831	197.939	5.63571
82	107.831	197.939	16.9212
