0	1	1	1
1	1	1	2
2	1	1	3
3	1	1	4
4	1	1	5
5	1	1	6
6	1	1	7
7	1	1	8
8	1	1	9
9	1	2	1
10	1	2	2
11	1	2	3
12	1	2	4
13	1	2	5
14	1	2	6
15	1	2	7
16	1	2	8
17	1	2	9
18	1	2	10
19	1	2	11
20	1	2	12
21	1	2	13
22	1	2	14
23	1	4	1
24	1	4	2
25	1	4	3
26	1	4	4
27	1	4	5
28	1	4	6
29	1	4	7
30	1	4	8
31	1	4	9
32	1	4	10
33	1	4	11
34	1	4	12
35	1	4	13
36	1	4	14
37	1	4	15
38	1	4	16
39	1	4	17
40	1	4	18
41	1	4	19
42	1	4	20
43	1	4	21
44	1	4	22
45	1	4	23
46	1	4	24
47	1	4	25
48	1	5	1
49	1	5	2
50	1	5	3
51	1	5	4
52	1	5	5
53	1	5	6
54	1	5	7
55	1	5	8
56	1	5	9
57	1	5	10
58	1	5	11
59	1	5	12
60	1	5	13
61	1	5	14
62	1	5	15
63	1	5	16
64	1	5	17
65	1	5	18
66	1	5	19
67	1	5	20
68	1	5	21
69	1	5	22
70	1	5	23
71	1	5	24
72	1	5	25
73	1	5	26
74	1	5	27
75	1	5	28
76	1	5	29
77	1	5	30
78	1	5	31
79	1	5	32
80	1	5	33
81	1	5	34
82	1	5	35
83	1	5	36
84	1	5	37
85	1	5	38
86	1	5	39
87	1	5	40
88	1	5	41
89	1	5	42
90	1	5	43
91	1	6	1
92	1	6	2
93	1	6	3
94	1	6	4
95	1	6	5
96	1	6	6
97	1	6	7
98	1	6	8
99	1	6	9
100	1	6	10
101	1	6	11
102	1	6	12
103	1	6	13
104	1	6	14
105	1	6	15
106	1	6	16
107	1	6	17
108	1	6	18
109	1	6	19
110	1	6	20
111	1	6	21
112	1	6	22
113	1	6	23
114	1	6	24
115	1	6	25
116	1	6	26
117	1	6	27
118	1	6	28
119	1	6	29
120	1	6	30
121	1	6	31
122	1	6	32
123	1	6	33
124	1	6	34
125	2	3	1
126	2	3	2
127	2	3	3
128	2	3	4
129	2	3	5
130	2	3	6
131	2	3	7
132	2	3	8
133	2	3	9
134	2	3	10
135	2	3	11
136	2	3	12
137	2	3	13
138	2	3	14
139	2	4	1
140	2	4	2
141	2	4	3
142	2	4	4
143	2	4	5
144	2	4	6
145	2	4	7
146	2	4	8
147	2	4	9
148	2	4	10
149	2	4	11
150	2	4	12
151	2	4	13
152	2	4	14
153	2	4	15
154	2	4	16
155	2	4	17
156	2	4	18
157	2	4	19
158	2	4	20
159	2	4	21
160	2	4	22
161	2	4	23
162	2	4	24
163	2	4	25
164	2	5	1
165	2	5	2
166	2	5	3
167	2	5	4
168	2	5	5
169	2	5	6
170	2	5	7
171	2	5	8
172	2	5	9
173	2	5	10
174	2	5	11
175	2	5	12
176	2	5	13
177	2	5	14
178	2	5	15
179	2	5	16
180	2	5	17
181	2	5	18
182	2	5	19
183	2	5	20
184	2	5	21
185	2	5	22
186	2	5	23
187	2	5	24
188	2	5	25
189	2	5	26
190	2	5	27
191	2	5	28
192	2	5	29
193	2	5	30
194	2	5	31
195	2	5	32
196	2	5	33
197	2	5	34
198	2	5	35
199	2	5	36
200	2	5	37
201	2	5	38
202	2	5	39
203	2	5	40
204	2	5	41
205	2	5	42
206	2	5	43
207	2	6	1
208	2	6	2
209	2	6	3
210	2	6	4
211	2	6	5
212	2	6	6
213	2	6	7
214	2	6	8
215	2	6	9
216	2	6	10
217	2	6	11
218	2	6	12
219	2	6	13
220	2	6	14
221	2	6	15
222	2	6	16
223	2	6	17
224	2	6	18
225	2	6	19
226	2	6	20
227	2	6	21
228	2	6	22
229	2	6	23
230	2	6	24
231	2	6	25
232	2	6	26
233	2	6	27
234	2	6	28
235	2	6	29
236	2	6	30
237	2	6	31
238	2	6	32
239	2	6	33
240	2	6	34
