6120032	20050430	171444	584
6120037	20050430	181050	703
6120038	20050430	183317	441
6120039	20050430	190658	669
6120040	20050430	192922	682
6120042	20050430	200705	612
6120043	20050430	202924	195
6120045	20050430	204131	237
6120049	20050430	210451	516
6120066	20050501	5142	299
6120070	20050501	12724	307
6121009	20050501	55815	1344
6121010	20050501	62652	1196
6121013	20050501	71004	1279
6121014	20050501	74025	1148
6121015	20050501	81719	559
6121016	20050501	84827	189
6121018	20050501	94557	660
6121022	20050501	102523	1102
6121036	20050501	143716	628
6121060	20050502	5114	418
6121061	20050502	10041	421
6121068	20050502	14714	502
6121070	20050502	21330	509
6121071	20050502	23425	482
6121072	20050502	25516	564
6121073	20050502	31604	278
6121075	20050502	32809	398
6122001	20050502	40302	437
6122002	20050502	42353	272
6122011	20050502	73855	773
6122013	20050502	81047	570
6122014	20050502	83114	585
6122018	20050502	85948	588
6130054	20050510	221707	437
6130055	20050510	223658	373
6130056	20050510	225605	687
6130060	20050510	235330	171
6130061	20050511	225	359
6130063	20050511	2731	904
6130064	20050511	5955	572
6131007	20050511	50020	744
6131008	20050511	52632	684
6131009	20050511	54536	656
6131013	20050511	62430	128
6131049	20050511	95628	1048
6131052	20050511	104736	251
6131053	20050511	105834	923
6131056	20050511	120417	259
6134024	20050514	93550	846
6134047	20050514	153311	455
6134060	20050514	201451	217
6135001	20050515	41718	478
6135002	20050515	43850	456
6135005	20050515	50627	388
6135006	20050515	52313	439
6135007	20050515	54411	374
6135008	20050515	60331	422
6135009	20050515	62324	427
6135010	20050515	64358	301
6135013	20050515	71224	473
6135033	20050515	135351	516
6135034	20050515	140738	565
6135035	20050515	142128	527
6135036	20050515	143528	867
6135053	20050516	24517	431
6136014	20050516	75448	251
6136015	20050516	80428	681
6136017	20050516	82611	521
6136018	20050516	84646	428
6136028	20050516	94217	103
6136029	20050516	95322	544
6136030	20050516	101440	1087
6136031	20050516	105319	219
6136032	20050516	110750	846
6136034	20050516	115731	517
6136035	20050516	121840	359
6136037	20050516	124945	244
6136041	20050516	131919	427
6136042	20050516	133837	500
6136043	20050516	135859	233
6136119	20050517	25416	162
6136130	20050517	33231	534
6136131	20050517	35450	262
6137009	20050517	44018	83
6137011	20050517	45201	398
6137149	20050517	205650	538
6137158	20050517	231518	1010
6137160	20050518	2207	751
