4037002	20030206	61453	6677
4037005	20030206	103446	89282
4037009	20030206	114401	36999
4037010	20030206	121931	99071
4037025	20030207	547	510
4037029	20030207	2935	20340
4038034	20030208	20245	42778
4039010	20030208	142318	17269
4039021	20030208	173630	768
4039022	20030208	174244	27855
4040004	20030209	75122	30265
4040005	20030209	81713	46923
4040006	20030209	91825	16008
4040009	20030209	104108	6091
4040012	20030209	142215	65330
4041001	20030210	60107	2416
4041002	20030210	60700	42806
4041008	20030210	150812	67883
4041023	20030210	220614	15721
4041031	20030210	235527	44673
4041036	20030211	11431	41019
4041038	20030211	24137	35625
4041043	20030211	50816	9284
4042010	20030212	24504	24190
4042014	20030212	41032	45723
4042016	20030212	45320	42256
4042017	20030212	53838	39943
4043005	20030212	71958	33402
4043006	20030212	80646	40272
4044004	20030213	114508	40583
4044005	20030213	122320	11360
4044027	20030214	11108	38896
4044028	20030214	15035	34297
4044029	20030214	23053	34938
4044032	20030214	32039	34358
4044033	20030214	40231	8876
4044034	20030214	42056	28970
4044035	20030214	50706	20357
4044036	20030214	55040	19570
4045007	20030214	125204	25158
4045008	20030214	133539	30403
4045009	20030214	141518	16071
4045010	20030214	144156	12549
4045011	20030214	151908	34101
4045012	20030214	155918	857
4045014	20030214	165112	27663
4045015	20030214	173405	33644
4045017	20030214	183539	26992
4045018	20030214	191837	2742
4045032	20030215	12508	18858
4045033	20030215	15045	42868
4045035	20030215	23518	41198
4045036	20030215	31801	38551
4045039	20030215	40601	33089
4045040	20030215	45051	39107
4046002	20030215	60539	36302
4046003	20030215	65324	37108
4046005	20030215	73929	36449
4046016	20030215	192059	24721
4046018	20030215	201945	39120
4046020	20030215	210853	38681
4046021	20030215	220254	36481
4047010	20030216	71352	27019
4047011	20030216	75914	40472
4047014	20030216	92834	37712
4047015	20030216	101004	37186
4047017	20030216	105615	36639
4047018	20030216	114045	35890
4047019	20030216	122207	34476
4047027	20030216	183519	40670
4047029	20030216	192556	39267
4047031	20030216	200849	26082
4047032	20030216	204732	24817
4047034	20030216	212943	25356
4047035	20030216	221051	29553
4047039	20030217	31154	43635
4047040	20030217	35401	32017
4047044	20030217	45514	39606
4047045	20030217	53609	16523
4048001	20030217	64544	320
4048002	20030217	64831	37239
4048004	20030217	73110	36520
4060011	20030301	65706	30369
4060016	20030301	75438	1051
4060017	20030301	75612	53662
4060020	20030301	85433	51646
4060021	20030301	93116	51179
4060023	20030301	100956	45578
4060024	20030301	104306	49468
4060026	20030301	112452	43936
4060027	20030301	120153	20343
4060055	20030301	181840	60365
4060056	20030301	191200	32337
4060058	20030301	193647	14885
4060059	20030301	195550	11248
4060064	20030301	203524	45326
4060067	20030301	212349	34977
4060074	20030301	225122	24411
4060078	20030301	234033	7131
4060086	20030302	2437	4350
4060094	20030302	54843	24686
4061001	20030302	61817	1229
4061008	20030302	121936	46953
4061023	20030302	152203	15978
4061032	20030302	201057	5859
4062007	20030303	162950	76827
4062010	20030303	175545	47122
4062011	20030303	185302	15767
4062012	20030303	191227	25265
4062061	20030304	50822	4940
4062062	20030304	51449	1675
4063041	20030304	201315	22639
4063045	20030304	204857	10435
4063046	20030304	211129	58926
4063047	20030304	215605	37670
4065049	20030306	230428	7983
4065063	20030307	23726	613
4065064	20030307	24851	535
4065065	20030307	25152	40225
4065068	20030307	35751	40640
4065069	20030307	43553	27797
4066002	20030307	74604	37221
4066003	20030307	82031	43272
4066009	20030307	92959	37777
4066010	20030307	100746	43960
4066011	20030307	104225	24077
4066012	20030307	111812	37553
4066013	20030307	115151	48903
4066014	20030307	122745	8593
4066016	20030307	130155	32599
4066017	20030307	134443	4846
4066045	20030308	21606	27664
4066053	20030308	35510	4774
4066054	20030308	40411	24826
4066056	20030308	43318	18586
4066057	20030308	45850	33423
4066058	20030308	53432	51193
4068004	20030309	162332	36568
4068009	20030309	171840	6266
4068023	20030309	234906	657
4068024	20030309	235451	20438
4070056	20030312	31650	5032
4070058	20030312	33423	10013
4072009	20030313	114648	31792
4072036	20030314	12525	348
4072037	20030314	12813	383
4072040	20030314	14321	2169
4072043	20030314	20720	626
4072044	20030314	21154	7497
4072053	20030314	31415	11
4072055	20030314	32506	13177
4072057	20030314	34948	31882
4072058	20030314	44932	644
4072059	20030314	45619	2325
4072061	20030314	51621	4596
4073005	20030314	81855	28446
4073008	20030314	100748	9795
4073009	20030314	102511	13170
4073012	20030314	105404	15148
4073013	20030314	112222	14860
4073019	20030314	121735	5938
4073053	20030314	192259	3038
4073080	20030315	53530	11130
4074005	20030315	84405	5212
4074006	20030315	92334	18523
4074015	20030315	151914	11443
4074016	20030315	161725	977
4074018	20030315	163815	1814
4074041	20030315	230450	8191
4074052	20030316	31552	24848
4075008	20030316	94757	5692
4075009	20030316	100931	18642
4075012	20030316	113103	38230
4075013	20030316	123306	36853
4075014	20030316	134017	9275
4075044	20030317	43334	10638
4076006	20030317	65320	3568
4076008	20030317	71842	335
4076012	20030317	142032	2010
4076015	20030317	150643	5566
4077004	20030318	72200	10184
4077022	20030318	114429	1271
4077023	20030318	122202	22206
4077028	20030318	134705	14109
4077061	20030319	31042	4225
4078007	20030319	130503	17634
4078010	20030319	144610	2564
4078013	20030319	150700	2490
4079029	20030320	151621	10698
4079030	20030320	154314	24217
4079033	20030320	165050	1773
4079035	20030320	165930	6190
4079037	20030320	172559	14442
4079038	20030320	181658	16047
4079057	20030321	24932	18321
4079058	20030321	35920	6363
4079061	20030321	42003	4784
4079063	20030321	50134	5764
4079067	20030321	53645	6529
4080001	20030321	60237	3275
4080003	20030321	61723	8249
4080019	20030321	82020	4705
4080025	20030321	92440	10002
4080026	20030321	100344	8583
4080027	20030321	103533	7624
4080029	20030321	112122	3237
4080033	20030321	122931	21282
4080034	20030321	133013	13674
4080085	20030321	185348	482
4080086	20030321	190051	1534
4080087	20030321	190305	30604
4080089	20030321	193027	75796
