         10 6.634e-15 
    10.1617 6.634e-15 
    10.3261 6.634e-15 
    10.4931 6.634e-15 
    10.6628 6.634e-15 
    10.8353 6.634e-15 
    11.0106 6.634e-15 
    11.1886 6.634e-15 
    11.3696 6.634e-15 
    11.5535 6.634e-15 
    11.7404 6.634e-15 
    11.9303 6.634e-15 
    12.1232 6.634e-15 
    12.3193 6.634e-15 
    12.5186 6.634e-15 
     12.721 6.634e-15 
    12.9268 6.634e-15 
    13.1359 6.634e-15 
    13.3483 6.634e-15 
    13.5642 6.634e-15 
    13.7836 6.634e-15 
    14.0066 6.634e-15 
    14.2331 6.634e-15 
    14.4633 6.634e-15 
    14.6973 6.634e-15 
     14.935 6.634e-15 
    15.1765 6.634e-15 
     15.422 6.634e-15 
    15.6714 6.634e-15 
       15.7 6.634e-15 
       15.9     32.42 
    15.9249     32.48 
    16.1825     33.04 
    16.4442     33.61 
    16.7102     34.18 
    16.9805     34.77 
    17.2551     35.31 
    17.5342     35.85 
    17.8178     36.39 
     18.106     36.95 
    18.3989     37.51 
    18.6964     37.66 
    18.9988     37.59 
    19.3061     37.52 
    19.6184     37.46 
    19.9357     37.39 
    20.2582     37.31 
    20.5858     37.23 
    20.9188     37.14 
    21.2571     37.06 
    21.6009     36.97 
    21.9503     36.89 
    22.3053     36.68 
    22.6661     36.41 
    23.0327     36.13 
    23.4053     35.86 
    23.7838     35.59 
    24.1685     35.33 
    24.5594     35.06 
    24.9566      34.8 
    25.3603     34.46 
    25.7705     33.89 
    26.1873     33.34 
    26.6109     32.79 
    27.0413     32.25 
    27.4786     31.72 
    27.9231      31.1 
    28.3747     30.23 
    28.8337     29.38 
       29.3     28.56 
    29.7739     27.76 
    30.2555     26.82 
    30.7449     25.47 
    31.2421     24.19 
    31.7475     22.97 
    32.2609     21.82 
    32.7827     20.72 
     33.313     19.59 
    33.8518     18.38 
    34.3993     17.25 
    34.9557     16.18 
    35.5211     15.18 
    36.0956     14.22 
    36.6794     12.45 
    37.2727      10.9 
    37.8755     9.539 
    38.4882     7.869 
    39.1107     6.327 
    39.7432     5.087 
    40.3861      4.09 
    41.0393     3.288 
    41.7031     2.644 
    42.3776     2.128 
     43.063     1.768 
    43.7595     1.468 
    44.4673     1.244 
    45.1865     1.124 
    45.9174     1.016 
      46.66    0.9722 
    47.4147    0.9446 
    48.1816    0.9178 
    48.9609     0.901 
    49.7528    0.8858 
    50.5576    0.8711 
    51.3753    0.8819 
    52.2062    0.8929 
    53.0506    0.9041 
    53.9087    0.9154 
    54.7806    0.9357 
    55.6667    0.9606 
     56.567    0.9862 
     57.482     1.012 
    58.4117      1.04 
    59.3564     1.074 
    60.3165     1.109 
    61.2921     1.145 
    62.2834     1.182 
    63.2908     1.221 
    64.3145     1.261 
    65.3547     1.291 
    66.4118     1.311 
    67.4859      1.33 
    68.5775      1.35 
    69.6867     1.371 
    70.8138     1.392 
    71.9591     1.413 
     73.123      1.42 
    74.3057     1.426 
    75.5076     1.433 
    76.7289      1.44 
    77.9699     1.446 
     79.231     1.453 
