         10    0.8135 
    10.1617    0.8075 
    10.3261    0.8015 
    10.4931    0.7956 
    10.6628    0.7897 
    10.8353    0.7839 
    11.0106    0.7781 
    11.1886    0.7723 
    11.3696    0.7648 
    11.5535    0.7561 
    11.7404    0.7475 
    11.9303     0.739 
    12.1232    0.7307 
    12.3193    0.7224 
    12.5186    0.7142 
     12.721    0.7061 
    12.9268    0.6981 
    13.1359    0.6901 
    13.3483    0.6823 
    13.5642    0.6746 
    13.7836    0.6669 
    14.0066    0.6592 
    14.2331    0.6516 
    14.4633    0.6441 
    14.6973    0.6367 
     14.935    0.6293 
    15.1765    0.6221 
     15.422    0.6149 
    15.6714    0.6078 
    15.9249    0.6008 
    16.1825    0.5939 
    16.4442    0.5871 
    16.7102    0.5803 
    16.9805    0.5723 
    17.2551    0.5625 
    17.5342    0.5529 
    17.8178    0.5434 
     18.106    0.5341 
    18.3989     0.525 
    18.6964     0.516 
    18.9988    0.5072 
    19.3061    0.4984 
    19.6184    0.4898 
    19.9357    0.4813 
    20.2582     0.473 
    20.5858    0.4648 
    20.9188    0.4567 
    21.2571    0.4488 
    21.6009    0.4411 
    21.9503    0.4334 
    22.3053    0.4248 
    22.6661    0.4161 
    23.0327    0.4076 
    23.4053    0.3992 
    23.7838    0.3911 
    24.1685    0.3831 
    24.5594    0.3753 
    24.9566    0.3676 
    25.3603    0.3601 
    25.7705    0.3527 
    26.1873    0.3455 
    26.6109    0.3384 
    27.0413    0.3298 
    27.4786    0.3194 
    27.9231    0.3093 
    28.3747    0.2996 
    28.8337    0.2902 
       29.3     0.281 
    29.7739    0.2722 
    30.2555    0.2636 
    30.7449     0.256 
    31.2421    0.2487 
    31.7475    0.2416 
    32.2609    0.2348 
    32.7827    0.2281 
     33.313    0.2217 
    33.8518    0.2154 
    34.3993    0.2093 
    34.9557    0.2034 
    35.5211    0.1976 
    36.0956     0.192 
    36.6794    0.1856 
    37.2727    0.1792 
    37.8755     0.173 
    38.4882     0.167 
    39.1107    0.1613 
    39.7432    0.1557 
    40.3861    0.1503 
    41.0393    0.1452 
    41.7031    0.1401 
    42.3776    0.1354 
     43.063    0.1309 
    43.7595    0.1265 
    44.4673    0.1223 
    45.1865    0.1183 
    45.9174    0.1144 
      46.66    0.1106 
    47.4147    0.1069 
    48.1816    0.1034 
    48.9609   0.09994 
    49.7528   0.09663 
    50.5576   0.09327 
    51.3753   0.08997 
    52.2062   0.08677 
    53.0506   0.08383 
    53.9087   0.08129 
       54.6   0.07933 
       54.8     2.545 
    55.6667     2.728 
     56.567     2.928 
     57.482     3.144 
    58.4117     3.335 
    59.3564     3.468 
    60.3165     3.578 
    61.2921     3.665 
    62.2834     3.742 
    63.2908     3.807 
    64.3145     3.803 
    65.3547     3.757 
    66.4118     3.628 
    67.4859     3.504 
    68.5775     3.269 
    69.6867     3.083 
    70.8138     2.928 
    71.9591     2.814 
     73.123     2.704 
    74.3057     2.631 
    75.5076     2.577 
    76.7289     2.547 
    77.9699     2.517 
     79.231     2.514 
    80.5125     2.511 
    81.8147     2.505 
     83.138     2.485 
    84.4827     2.466 
    85.8491     2.446 
    87.2377     2.417 
    88.6487     2.365 
    90.0825     2.294 
    91.5395     2.206 
    93.0201     2.088 
    94.5246     1.985 
    96.0535     1.891 
    97.6071     1.781 
    99.1858     1.686 
     100.79     1.637 
     102.42     1.525 
    104.077     1.457 
     105.76     1.393 
    107.471     1.333 
    109.209     1.283 
    110.975     1.239 
     112.77     1.199 
    114.594     1.159 
    116.448     1.116 
    118.331     1.074 
    120.245     1.033 
     122.19    0.9944 
    124.166    0.9569 
    126.175    0.9208 
    128.215    0.8861 
    130.289    0.8527 
    132.397    0.8204 
    134.538     0.788 
    136.714    0.7563 
    138.925    0.7259 
    141.172    0.6968 
    143.456    0.6688 
    145.776    0.6419 
    148.134    0.6171 
     150.53    0.5943 
    152.964    0.5718 
    155.439    0.5496 
    157.953    0.5277 
    160.507    0.5068 
    163.103    0.4866 
    165.742    0.4673 
    168.422    0.4487 
    171.146     0.431 
    173.915    0.4142 
    176.727    0.3982 
    179.586    0.3828 
    182.491    0.3678 
    185.442    0.3522 
    188.442    0.3372 
    191.489    0.3226 
    194.587    0.3092 
    197.734    0.2965 
    200.932    0.2845 
    204.182    0.2729 
    207.485    0.2618 
     210.84    0.2512 
    214.251    0.2405 
    217.716    0.2302 
    221.237    0.2203 
    224.816    0.2108 
    228.452    0.2017 
    232.147     0.193 
    235.902    0.1847 
    239.717    0.1767 
    243.595    0.1691 
    247.535    0.1618 
    251.538    0.1548 
    255.607    0.1482 
    259.741    0.1418 
    263.942    0.1357 
    268.211    0.1298 
    272.549    0.1242 
    276.957    0.1188 
    281.437    0.1135 
    285.989    0.1084 
    290.615    0.1036 
    295.315   0.09895 
    300.092   0.09451 
    304.945   0.09028 
    309.878   0.08623 
     314.89   0.08237 
    319.983   0.07868 
    325.158   0.07515 
    330.418   0.07179 
    335.762   0.06857 
    341.192    0.0655 
    346.711   0.06256 
    352.319   0.05976 
    358.017   0.05708 
    363.808   0.05453 
    369.692   0.05208 
    375.672   0.04975 
    381.748   0.04752 
    387.922   0.04537 
    394.197   0.04329 
    400.573    0.0413 
    407.052   0.03939 
    413.635   0.03758 
    420.326   0.03584 
    427.124   0.03419 
    434.032   0.03262 
    441.052   0.03111 
    448.186   0.02968 
    455.435   0.02829 
    462.802   0.02696 
    470.287   0.02569 
    477.894   0.02448 
    485.623   0.02333 
    493.478   0.02223 
    501.459   0.02118 
     509.57   0.02018 
    517.812   0.01923 
    526.187   0.01833 
    534.698   0.01747 
    543.346   0.01666 
    552.134   0.01588 
    561.065   0.01513 
    570.139   0.01441 
    579.361   0.01373 
    588.732   0.01308 
    598.254   0.01246 
     607.93   0.01187 
    617.763   0.01131 
    627.755   0.01077 
    637.908   0.01025 
    648.226  0.009743 
    658.711   0.00925 
    669.365  0.008782 
    680.191  0.008363 
    691.193  0.007984 
    702.372  0.007627 
    713.733  0.007271 
    725.277  0.006921 
    737.008  0.006588 
    748.928  0.006271 
    761.042   0.00597 
    773.351  0.005682 
    785.859  0.005408 
     798.57  0.005147 
    811.486  0.004898 
    824.611  0.004661 
    837.949  0.004435 
    851.502  0.004221 
    865.274  0.004018 
    879.269  0.003824 
    893.491   0.00364 
    907.943  0.003465 
    922.628  0.003298 
    937.551  0.003138 
    952.715  0.002986 
    968.124   0.00284 
    983.783  0.002702 
    999.695   0.00257 
    1015.86  0.002445 
    1032.29  0.002328 
    1048.99  0.002216 
    1065.96  0.002108 
     1083.2  0.002006 
    1100.72  0.001909 
    1118.52  0.001816 
    1136.61  0.001728 
       1155  0.001644 
    1173.68  0.001565 
    1192.66  0.001489 
    1211.95  0.001416 
    1231.55  0.001348 
    1251.47  0.001282 
    1271.72  0.001219 
    1292.29  0.001159 
    1313.19  0.001102 
    1334.43  0.001048 
    1356.01 0.0009962 
    1377.94 0.0009471 
    1400.23 0.0009004 
    1422.88  0.000856 
    1445.89 0.0008139 
    1469.28 0.0007737 
    1493.04 0.0007355 
    1517.19 0.0006989 
    1541.73 0.0006641 
    1566.67 0.0006311 
    1592.01 0.0005996 
    1617.76 0.0005698 
    1643.92 0.0005414 
    1670.51 0.0005145 
    1697.53 0.0004889 
    1724.99 0.0004645 
    1752.89 0.0004412 
    1781.24 0.0004189 
    1810.05 0.0003977 
    1839.32 0.0003776 
    1869.07 0.0003587 
     1899.3  0.000341 
    1930.02 0.0003241 
    1961.24 0.0003081 
    1992.96 0.0002929 
     2025.2 0.0002784 
    2057.95 0.0002647 
    2091.24 0.0002516 
    2125.06 0.0002392 
    2159.43 0.0002274 
    2194.36 0.0002161 
    2229.85 0.0002055 
    2265.92 0.0001953 
    2302.57 0.0001857 
    2339.81 0.0001765 
    2377.66 0.0001678 
    2416.11 0.0001594 
    2455.19 0.0001512 
     2494.9 0.0001433 
    2535.26 0.0001359 
    2576.26 0.0001289 
    2617.93 0.0001222 
    2660.27 0.0001158 
     2703.3 0.0001098 
    2747.03 0.0001041 
    2791.46 9.865e-05 
    2836.61 9.351e-05 
    2882.49 8.864e-05 
    2929.11 8.401e-05 
