         10 1.674e-16 
    10.1617 1.674e-16 
    10.3261 1.674e-16 
    10.4931 1.674e-16 
    10.6628 1.674e-16 
    10.8353 1.674e-16 
    11.0106 1.674e-16 
    11.1886 1.674e-16 
    11.3696 1.674e-16 
    11.5535 1.674e-16 
    11.7404 1.674e-16 
    11.9303 1.674e-16 
    12.1232 1.674e-16 
    12.3193 1.674e-16 
    12.5186 1.674e-16 
     12.721 1.674e-16 
    12.9268 1.674e-16 
    13.1359 1.674e-16 
    13.3483 1.674e-16 
    13.5642 1.674e-16 
    13.7836 1.674e-16 
    14.0066 1.674e-16 
    14.2331 1.674e-16 
    14.4633 1.674e-16 
    14.6973 1.674e-16 
     14.935 1.674e-16 
    15.1765 1.674e-16 
     15.422 1.674e-16 
    15.6714 1.674e-16 
       15.9 1.674e-16 
       16.1 2.656e-14 
    16.1825 1.695e-12 
    16.4442 7.866e-07 
    16.7102    0.3651 
    16.9805     3.951 
    17.2551     3.772 
    17.5342       3.6 
    17.8178     3.436 
     18.106      3.28 
    18.3989     3.131 
    18.6964     2.988 
    18.9988     2.852 
    19.3061     2.722 
    19.6184     2.597 
    19.9357     2.473 
    20.2582     2.356 
    20.5858     2.243 
    20.9188     2.137 
    21.2571     2.035 
    21.6009     1.938 
    21.9503     1.846 
    22.3053     1.758 
    22.6661     1.674 
    23.0327     1.594 
    23.4053     1.518 
    23.7838     1.446 
    24.1685     1.377 
    24.5594     1.311 
    24.9566     1.248 
    25.3603     1.187 
    25.7705      1.13 
    26.1873     1.075 
    26.6109     1.023 
    27.0413    0.9737 
    27.4786    0.9266 
    27.9231    0.8817 
    28.3747    0.8391 
    28.8337    0.7985 
       29.3    0.7599 
    29.7739    0.7231 
    30.2555    0.6894 
    30.7449    0.6585 
    31.2421    0.6287 
    31.7475       0.6 
    32.2609    0.5726 
    32.7827    0.5465 
     33.313    0.5216 
    33.8518    0.4978 
    34.3993    0.4751 
    34.9557    0.4534 
    35.5211    0.4327 
    36.0956    0.4129 
    36.6794     0.394 
    37.2727     0.376 
    37.8755    0.3588 
    38.4882    0.3424 
    39.1107    0.3267 
    39.7432    0.3118 
    40.3861    0.2975 
    41.0393    0.2839 
    41.7031    0.2707 
    42.3776    0.2582 
     43.063    0.2462 
    43.7595    0.2348 
    44.4673    0.2239 
    45.1865    0.2135 
    45.9174    0.2036 
      46.66    0.1942 
    47.4147    0.1851 
    48.1816    0.1766 
    48.9609    0.1684 
    49.7528    0.1605 
    50.5576     0.153 
    51.3753    0.1459 
    52.2062    0.1391 
    53.0506    0.1326 
    53.9087    0.1264 
    54.7806    0.1205 
    55.6667    0.1149 
     56.567    0.1095 
     57.482    0.1044 
    58.4117   0.09951 
    59.3564   0.09486 
    60.3165   0.09043 
    61.2921    0.0862 
    62.2834   0.08213 
    63.2908   0.07824 
    64.3145   0.07451 
    65.3547   0.07096 
    66.4118   0.06758 
    67.4859   0.06436 
    68.5775   0.06129 
    69.6867   0.05837 
    70.8138   0.05559 
    71.9591   0.05294 
     73.123   0.05041 
    74.3057   0.04801 
    75.5076   0.04572 
    76.7289   0.04354 
    77.9699   0.04147 
     79.231   0.03949 
    80.5125   0.03761 
    81.8147   0.03581 
     83.138    0.0341 
    84.4827   0.03245 
    85.8491   0.03088 
    87.2377   0.02939 
    88.6487   0.02797 
    90.0825   0.02662 
    91.5395   0.02533 
    93.0201   0.02411 
    94.5246   0.02294 
    96.0535   0.02183 
    97.6071   0.02078 
    99.1858   0.01977 
     100.79   0.01881 
     102.42    0.0179 
    104.077   0.01704 
     105.76   0.01621 
    107.471   0.01543 
    109.209   0.01468 
    110.975   0.01397 
     112.77    0.0133 
    114.594   0.01265 
    116.448   0.01204 
    118.331   0.01146 
    120.245   0.01091 
     122.19   0.01038 
    124.166  0.009877 
    126.175  0.009391 
    128.215   0.00893 
    130.289  0.008491 
    132.397  0.008074 
    134.538  0.007677 
    136.714    0.0073 
    138.925  0.006942 
    141.172  0.006601 
    143.456  0.006276 
    145.776  0.005968 
    148.134  0.005675 
     150.53  0.005396 
    152.964  0.005131 
    155.439  0.004879 
    157.953  0.004639 
    160.507  0.004411 
    163.103  0.004194 
    165.742  0.003987 
    168.422  0.003788 
    171.146  0.003599 
    173.915  0.003419 
    176.727  0.003248 
    179.586  0.003086 
    182.491  0.002932 
    185.442  0.002785 
    188.442  0.002646 
    191.489  0.002514 
    194.587  0.002388 
    197.734  0.002269 
    200.932  0.002155 
    204.182  0.002047 
    207.485  0.001945 
     210.84  0.001848 
    214.251  0.001755 
    217.716  0.001668 
    221.237  0.001584 
    224.816  0.001505 
    228.452   0.00143 
    232.147  0.001358 
    235.902   0.00129 
    239.717  0.001226 
    243.595  0.001165 
    247.535  0.001106 
    251.538  0.001051 
    255.607 0.0009986 
    259.741 0.0009486 
    263.942 0.0009012 
    268.211 0.0008562 
    272.549 0.0008133 
    276.957 0.0007727 
    281.437  0.000734 
    285.989 0.0006973 
    290.615 0.0006625 
    295.315 0.0006294 
    300.092 0.0005979 
    304.945  0.000568 
