         10     16.66 
    10.1617     16.34 
    10.3261     16.01 
    10.4931      15.7 
    10.6628     15.39 
    10.8353     15.09 
    11.0106     14.79 
    11.1886     14.52 
    11.3696     14.29 
    11.5535     14.06 
    11.7404     13.83 
    11.9303      13.6 
    12.1232     13.38 
    12.3193     13.16 
    12.5186     12.95 
     12.721     12.74 
    12.9268     12.53 
    13.1359     12.32 
    13.3483     12.12 
    13.5642     11.94 
    13.7836     11.77 
    14.0066     11.59 
    14.2331     11.42 
    14.4633     11.26 
    14.6973     11.09 
     14.935     10.93 
    15.1765     10.78 
     15.422     10.63 
    15.6714     10.49 
    15.9249     10.35 
    16.1825     10.21 
    16.4442      10.1 
    16.7102     10.01 
    16.9805     9.919 
    17.2551     9.836 
    17.5342     9.842 
    17.8178     9.849 
     18.106     9.856 
    18.3989     9.862 
    18.6964     9.885 
    18.9988     9.956 
    19.3061     10.03 
    19.6184      10.1 
    19.9357     10.28 
    20.2582     10.52 
    20.5858     10.76 
    20.9188     11.05 
    21.2571     11.38 
    21.6009     11.71 
    21.9503     12.06 
    22.3053     12.41 
    22.6661     12.78 
    23.0327     12.95 
    23.4053     13.07 
    23.7838     13.18 
    24.1685      13.3 
    24.5594     13.42 
    24.9566     13.55 
    25.3603     13.54 
    25.7705     13.43 
    26.1873     13.32 
    26.6109     13.21 
    27.0413      13.1 
    27.4786     12.85 
    27.9231     12.51 
    28.3747     12.17 
    28.8337     11.85 
       29.3     11.53 
    29.7739     11.21 
    30.2555      10.9 
    30.7449      10.6 
    31.2421     10.41 
    31.7475      10.4 
    32.2609      10.4 
    32.7827     10.39 
     33.313     10.46 
    33.8518     10.72 
    34.3993     10.98 
    34.9557     11.26 
    35.5211     11.61 
    36.0956     12.06 
    36.6794     12.52 
    37.2727     13.01 
    37.8755     13.56 
    38.4882     14.19 
    39.1107     14.85 
    39.7432     15.54 
    40.3861     16.26 
    41.0393     16.96 
    41.7031     17.69 
    42.3776     18.45 
     43.063     19.21 
    43.7595     19.54 
    44.4673     19.87 
    45.1865     19.99 
    45.9174     20.02 
      46.66     20.04 
    47.4147     19.66 
    48.1816     19.28 
    48.9609     18.86 
    49.7528     18.28 
    50.5576     17.72 
    51.3753     16.66 
    52.2062      15.5 
    53.0506     14.43 
    53.9087     13.42 
    54.7806     12.49 
    55.6667     11.57 
     56.567     10.72 
     57.482      9.93 
    58.4117     9.199 
    59.3564     8.477 
    60.3165     7.766 
    61.2921     7.115 
    62.2834     6.518 
    63.2908     6.035 
    64.3145     5.592 
    65.3547     5.181 
    66.4118       4.8 
    67.4859     4.448 
    68.5775     4.241 
    69.6867      4.07 
    70.8138     3.906 
    71.9591     3.748 
     73.123     3.613 
    74.3057     3.496 
    75.5076     3.411 
    76.7289     3.328 
    77.9699     3.247 
     79.231     3.191 
    80.5125     3.141 
    81.8147     3.091 
     83.138     3.043 
    84.4827     2.995 
    85.8491     2.966 
    87.2377      2.94 
    88.6487     2.914 
    90.0825     2.888 
    91.5395     2.863 
    93.0201     2.838 
    94.5246     2.813 
    96.0535     2.788 
    97.6071     2.748 
    99.1858     2.702 
     100.79     2.657 
     102.42     2.613 
    104.077      2.57 
     105.76     2.527 
    107.471     2.485 
    109.209     2.443 
    110.975       2.4 
     112.77     2.346 
    114.594     2.293 
    116.448     2.241 
    118.331     2.191 
    120.245     2.141 
     122.19     2.093 
    124.166     2.046 
    126.175     2.013 
    128.215     1.984 
    130.289     1.954 
    132.397     1.926 
    134.538     1.898 
    136.714      1.87 
    138.925     1.842 
    141.172     1.813 
    143.456     1.784 
    145.776     1.756 
    148.134     1.728 
     150.53       1.7 
    152.964     1.673 
    155.439     1.647 
    157.953      1.62 
    160.507     1.595 
    163.103     1.561 
    165.742     1.528 
    168.422     1.495 
    171.146     1.463 
    173.915     1.431 
    176.727     1.401 
    179.586     1.371 
    182.491     1.342 
    185.442     1.317 
    188.442     1.292 
    191.489     1.268 
    194.587     1.245 
    197.734     1.222 
    200.932     1.193 
    204.182     1.162 
    207.485     1.132 
     210.84     1.103 
    214.251     1.075 
    217.716     1.047 
    221.237     1.016 
    224.816    0.9857 
    228.452    0.9563 
    232.147    0.9277 
    235.902       0.9 
    239.717    0.8767 
    243.595    0.8545 
    247.535    0.8328 
    251.538    0.8118 
    255.607    0.7912 
    259.741    0.7698 
