         10     10.41 
    10.1617     10.18 
    10.3261     9.964 
    10.4931     9.749 
    10.6628     9.539 
    10.8353     9.334 
    11.0106     9.133 
    11.1886     8.937 
    11.3696     8.744 
    11.5535     8.556 
    11.7404     8.372 
    11.9303     8.192 
    12.1232     8.015 
    12.3193     7.843 
    12.5186     7.674 
     12.721     7.509 
    12.9268     7.347 
    13.1359     7.189 
    13.3483     7.034 
    13.5642     6.883 
    13.7836     6.735 
    14.0066      6.59 
    14.2331     6.448 
    14.4633     6.309 
    14.6973     6.173 
     14.935     6.041 
    15.1765     5.907 
     15.422      5.76 
    15.6714     5.616 
    15.9249     5.476 
    16.1825     5.339 
    16.4442     5.206 
    16.7102     5.076 
    16.9805     4.949 
    17.2551     4.825 
    17.5342     4.705 
    17.8178     4.587 
     18.106     4.473 
    18.3989     4.361 
    18.6964     4.252 
    18.9988     4.146 
    19.3061     4.043 
    19.6184     3.942 
    19.9357     3.843 
    20.2582     3.747 
    20.5858     3.654 
    20.9188     3.562 
    21.2571     3.473 
    21.6009     3.387 
    21.9503     3.302 
    22.3053      3.22 
    22.6661     3.139 
    23.0327     3.061 
    23.4053     2.984 
    23.7838      2.91 
    24.1685     2.838 
    24.5594     2.768 
    24.9566       2.7 
    25.3603     2.633 
    25.7705     2.568 
    26.1873     2.505 
    26.6109     2.443 
    27.0413     2.383 
    27.4786     2.324 
    27.9231     2.266 
    28.3747      2.21 
    28.8337     2.156 
       29.3     2.103 
    29.7739     2.051 
    30.2555     2.002 
    30.7449     1.955 
    31.2421      1.91 
    31.7475     1.866 
    32.2609     1.823 
    32.7827     1.781 
     33.313     1.739 
    33.8518     1.699 
    34.3993      1.66 
    34.9557     1.621 
    35.5211     1.582 
    36.0956     1.544 
    36.6794     1.506 
    37.2727     1.469 
    37.8755     1.434 
    38.4882     1.399 
    39.1107     1.365 
    39.7432     1.331 
    40.3861     1.298 
    41.0393     1.265 
    41.7031     1.233 
    42.3776     1.202 
     43.063     1.172 
    43.7595     1.142 
    44.4673     1.113 
    45.1865     1.085 
    45.9174     1.056 
      46.66     1.029 
    47.4147     1.002 
    48.1816    0.9758 
    48.9609    0.9503 
    49.7528    0.9255 
    50.5576    0.9004 
    51.3753    0.8755 
    52.2062    0.8513 
    53.0506    0.8278 
    53.9087    0.8049 
    54.7806    0.7827 
    55.6667     0.761 
     56.567      0.74 
     57.482    0.7196 
    58.4117    0.6997 
    59.3564    0.6801 
    60.3165    0.6607 
    61.2921    0.6417 
    62.2834    0.6229 
    63.2908    0.6046 
    64.3145    0.5868 
    65.3547    0.5695 
    66.4118    0.5528 
    67.4859    0.5366 
    68.5775    0.5208 
    69.6867    0.5052 
    70.8138      0.49 
    71.9591    0.4748 
     73.123    0.4601 
    74.3057    0.4458 
    75.5076     0.432 
    76.7289    0.4186 
    77.9699    0.4056 
     79.231    0.3929 
    80.5125    0.3805 
    81.8147    0.3683 
     83.138    0.3564 
    84.4827    0.3449 
    85.8491    0.3337 
    87.2377     0.323 
    88.6487    0.3125 
    90.0825    0.3023 
    91.5395    0.2923 
    93.0201    0.2826 
    94.5246    0.2732 
    96.0535    0.2642 
    97.6071    0.2554 
    99.1858    0.2469 
     100.79    0.2384 
     102.42    0.2298 
    104.077    0.2216 
     105.76    0.2136 
    107.471    0.2061 
    109.209    0.1992 
    110.975    0.1928 
     112.77    0.1867 
    114.594    0.1806 
    116.448    0.1744 
    118.331    0.1682 
    120.245    0.1622 
     122.19    0.1565 
    124.166    0.1509 
    126.175    0.1456 
    128.215    0.1404 
    130.289    0.1355 
    132.397    0.1307 
