         10 3.351e-15 
    10.1617 3.351e-15 
    10.3261 3.351e-15 
    10.4931 3.351e-15 
    10.6628 3.351e-15 
    10.8353 3.351e-15 
    11.0106 3.351e-15 
    11.1886 3.351e-15 
    11.3696 3.351e-15 
    11.5535 3.351e-15 
    11.7404 3.351e-15 
    11.9303 3.351e-15 
    12.1232 3.351e-15 
    12.3193 3.351e-15 
    12.5186 3.351e-15 
     12.721 3.351e-15 
    12.9268 3.351e-15 
    13.1359 3.351e-15 
    13.3483 3.351e-15 
    13.5642 3.351e-15 
    13.7836 3.351e-15 
    14.0066 3.351e-15 
    14.2331 3.351e-15 
    14.4633 3.351e-15 
    14.6973 3.351e-15 
     14.935 3.351e-15 
    15.1765 3.351e-15 
     15.422 3.351e-15 
    15.6714 3.351e-15 
    15.9249 3.351e-15 
    16.1825 3.351e-15 
    16.4442 3.351e-15 
    16.7102 3.351e-15 
    16.9805 3.351e-15 
    17.2551 3.351e-15 
    17.5342 3.351e-15 
    17.8178 3.351e-15 
     18.106 3.351e-15 
    18.3989 3.351e-15 
    18.6964 3.351e-15 
    18.9988 3.351e-15 
    19.3061 3.351e-15 
    19.6184 3.351e-15 
    19.9357 3.351e-15 
    20.2582 3.351e-15 
    20.5858 3.351e-15 
    20.9188 3.351e-15 
    21.2571 3.351e-15 
       21.5 3.351e-15 
       21.7     5.768 
    21.9503     6.228 
    22.3053     6.933 
    22.6661      7.71 
    23.0327     8.036 
    23.4053     8.318 
    23.7838     8.524 
    24.1685     8.707 
    24.5594     8.843 
    24.9566     8.962 
    25.3603     9.039 
    25.7705     9.117 
    26.1873     9.196 
    26.6109     9.234 
    27.0413     9.237 
    27.4786     9.239 
    27.9231     9.242 
    28.3747     9.174 
    28.8337     9.099 
       29.3     9.024 
    29.7739     8.934 
    30.2555     8.794 
    30.7449     8.657 
    31.2421     8.655 
    31.7475     8.659 
    32.2609     8.666 
    32.7827     8.673 
     33.313      8.68 
    33.8518     8.666 
    34.3993     8.643 
    34.9557     8.619 
    35.5211     8.595 
    36.0956     8.572 
    36.6794     8.551 
    37.2727     8.535 
    37.8755      8.52 
    38.4882     8.505 
    39.1107     8.489 
    39.7432      8.47 
    40.3861     8.397 
    41.0393     8.326 
    41.7031     8.254 
    42.3776     8.118 
     43.063     7.983 
    43.7595     7.871 
    44.4673     7.805 
    45.1865     7.739 
    45.9174     7.674 
      46.66     7.613 
    47.4147      7.56 
    48.1816     7.507 
    48.9609     7.454 
    49.7528     7.415 
    50.5576     7.404 
    51.3753     7.392 
    52.2062      7.38 
    53.0506     7.349 
    53.9087     7.304 
    54.7806     7.259 
    55.6667     7.215 
     56.567     7.171 
     57.482     7.098 
    58.4117     7.019 
    59.3564     6.941 
    60.3165     6.864 
    61.2921     6.747 
    62.2834      6.63 
    63.2908      6.57 
    64.3145     6.511 
    65.3547     6.452 
    66.4118     6.393 
    67.4859     6.335 
    68.5775     6.278 
    69.6867     6.221 
    70.8138     6.138 
    71.9591     6.025 
     73.123     5.913 
    74.3057     5.808 
    75.5076     5.714 
    76.7289     5.622 
    77.9699     5.531 
     79.231     5.441 
    80.5125     5.353 
    81.8147     5.265 
     83.138      5.18 
    84.4827     5.096 
    85.8491     5.013 
    87.2377     4.912 
    88.6487     4.808 
    90.0825     4.706 
    91.5395     4.607 
    93.0201      4.51 
    94.5246     4.415 
    96.0535     4.322 
    97.6071     4.235 
    99.1858     4.168 
     100.79     4.063 
     102.42     3.961 
    104.077     3.857 
     105.76      3.74 
    107.471     3.626 
    109.209     3.516 
    110.975     3.408 
     112.77     3.305 
    114.594     3.204 
    116.448     3.105 
    118.331     3.007 
    120.245     2.912 
     122.19     2.819 
    124.166      2.73 
    126.175     2.643 
    128.215      2.56 
    130.289     2.478 
    132.397       2.4 
    134.538      2.32 
    136.714     2.242 
    138.925     2.167 
    141.172     2.094 
    143.456     2.024 
    145.776     1.956 
    148.134     1.891 
     150.53     1.827 
    152.964     1.766 
    155.439     1.707 
    157.953     1.653 
    160.507     1.603 
    163.103     1.555 
    165.742     1.508 
    168.422     1.462 
    171.146     1.418 
    173.915     1.375 
    176.727      1.32 
    179.586      1.24 
    182.491     1.198 
    185.442     1.157 
    188.442     1.117 
    191.489     1.078 
    194.587     1.041 
    197.734     1.005 
    200.932    0.9706 
    204.182    0.9374 
    207.485    0.9052 
     210.84    0.8742 
    214.251     0.842 
    217.716    0.8105 
    221.237    0.7799 
    224.816    0.7504 
    228.452     0.722 
    232.147    0.6948 
    235.902    0.6685 
    239.717    0.6432 
    243.595    0.6189 
    247.535    0.5955 
    251.538     0.573 
    255.607    0.5514 
    259.741    0.5306 
    263.942    0.5105 
    268.211    0.4912 
    272.549    0.4727 
    276.957    0.4545 
    281.437    0.4366 
    285.989    0.4193 
    290.615    0.4026 
    295.315    0.3866 
    300.092    0.3712 
    304.945    0.3564 
    309.878    0.3422 
     314.89    0.3286 
    319.983    0.3155 
    325.158    0.3029 
    330.418    0.2909 
    335.762    0.2793 
    341.192    0.2682 
    346.711    0.2575 
    352.319    0.2472 
    358.017    0.2374 
    363.808    0.2279 
    369.692    0.2188 
    375.672    0.2101 
    381.748    0.2018 
    387.922    0.1936 
    394.197    0.1855 
    400.573    0.1777 
    407.052    0.1703 
    413.635    0.1632 
    420.326    0.1564 
    427.124    0.1499 
    434.032    0.1436 
    441.052    0.1376 
    448.186    0.1319 
    455.435    0.1264 
    462.802    0.1211 
    470.287     0.116 
    477.894    0.1111 
    485.623    0.1065 
    493.478     0.102 
    501.459   0.09773 
     509.57   0.09363 
    517.812    0.0897 
    526.187   0.08594 
    534.698   0.08235 
    543.346    0.0789 
    552.134    0.0756 
    561.065   0.07241 
    570.139   0.06935 
    579.361   0.06645 
    588.732   0.06369 
    598.254   0.06104 
     607.93   0.05851 
    617.763   0.05608 
    627.755   0.05375 
    637.908   0.05147 
    648.226   0.04923 
    658.711   0.04705 
    669.365   0.04497 
    680.191    0.0431 
    691.193   0.04141 
    702.372   0.03981 
    713.733   0.03823 
    725.277   0.03667 
    737.008   0.03517 
    748.928   0.03374 
    761.042   0.03236 
    773.351   0.03104 
    785.859   0.02974 
     798.57   0.02849 
    811.486   0.02728 
    824.611   0.02613 
    837.949   0.02502 
    851.502   0.02397 
    865.274   0.02295 
      870.1   0.02261 
      870.3    0.3622 
    879.269    0.3532 
    893.491    0.3395 
    907.943    0.3264 
    922.628    0.3137 
    937.551    0.3016 
    952.715    0.2899 
    968.124    0.2787 
    983.783    0.2679 
    999.695    0.2574 
