         10        28 
    10.1617     27.56 
    10.3261     27.14 
    10.4931     26.72 
    10.6628      26.3 
    10.8353      25.9 
    11.0106     25.49 
    11.1886      25.1 
    11.3696     24.71 
    11.5535     24.33 
    11.7404     23.95 
    11.9303     23.58 
    12.1232     23.06 
    12.3193     22.46 
    12.5186     21.87 
     12.721     21.31 
    12.9268     20.75 
    13.1359     20.21 
    13.3483     19.69 
    13.5642     19.18 
    13.7836     18.68 
    14.0066     18.18 
    14.2331     17.43 
    14.4633     16.71 
    14.6973     16.01 
     14.935     15.35 
    15.1765     14.71 
     15.422      14.1 
    15.6714     13.51 
    15.9249     12.95 
    16.1825     12.22 
    16.4442     11.47 
    16.7102     10.76 
    16.9805     10.09 
    17.2551     9.465 
    17.5342     8.879 
    17.8178     8.329 
     18.106     7.624 
    18.3989     6.689 
    18.6964     5.869 
    18.9988      5.15 
    19.3061     4.518 
    19.6184     3.964 
    19.9357     3.478 
    20.2582     2.974 
    20.5858     2.558 
    20.9188     2.334 
    21.2571     2.131 
    21.6009     1.949 
    21.9503     1.788 
    22.3053     1.639 
    22.6661     1.532 
    23.0327      1.45 
    23.4053     1.373 
    23.7838       1.3 
    24.1685     1.231 
    24.5594     1.175 
    24.9566     1.128 
    25.3603     1.083 
    25.7705      1.04 
    26.1873    0.9988 
    26.6109     0.959 
    27.0413    0.9465 
    27.4786    0.9342 
    27.9231     0.922 
    28.3747    0.9101 
    28.8337    0.8982 
       29.3    0.8865 
    29.7739     0.875 
    30.2555    0.8636 
    30.7449    0.8524 
    31.2421    0.8413 
    31.7475    0.8322 
    32.2609    0.8274 
    32.7827    0.8226 
     33.313    0.8179 
    33.8518    0.8132 
    34.3993    0.8085 
    34.9557    0.8039 
    35.5211    0.7993 
    36.0956    0.7947 
    36.6794    0.7901 
    37.2727    0.7856 
    37.8755    0.7811 
    38.4882    0.7766 
    39.1107    0.7721 
    39.7432    0.7658 
    40.3861    0.7563 
    41.0393     0.747 
    41.7031    0.7378 
    42.3776    0.7288 
     43.063    0.7198 
    43.7595    0.7109 
    44.4673    0.7022 
    45.1865    0.6935 
    45.9174     0.685 
      46.66    0.6757 
    47.4147    0.6661 
    48.1816    0.6566 
    48.9609    0.6473 
    49.7528    0.6381 
    50.5576     0.629 
    51.3753    0.6201 
    52.2062    0.6113 
    53.0506    0.6036 
    53.9087    0.5988 
    54.7806    0.5939 
    55.6667    0.5891 
     56.567    0.5844 
     57.482    0.5796 
    58.4117    0.5749 
    59.3564    0.5703 
    60.3165    0.5734 
    61.2921    0.5774 
    62.2834    0.5815 
    63.2908    0.5856 
    64.3145    0.5898 
    65.3547    0.5933 
