6149056	9714
6158020	10786
6111029	12979
6114025	16461
6115042	37832
6138019	42650
6142020	44175
6155026	50313
6111022	12459
6111072	15455
6116052	20946
6122018	21715
6111072	35521
6112024	36110
6112026	36410
6114024	37493
6142015	45165
6144066	47556
6148024	49381
6111074	55640
6149019	2229
6140003	16154
6143027	18354
6148020	20618
6148021	20863
6115038	30508
6148022	40971
6111025	45404
6111030	46338
6144066	59362
6111023	3117
6114022	7022
6141022	14980
6148026	19804
6116014	30109
6145039	38196
6112023	46112
6114022	47225
6115041	49080
6122018	51903
6143027	56604
6148020	58935
6148026	59768
6114024	17986
6115035	18856
6115038	19193
6144020	27618
6145039	28731
6148021	29669
6144024	47661
6144027	47876
6148020	49516
6148039	50550
6155026	52186
6111025	54399
6115038	59255
6116015	4469
6148039	14196
6135013	27353
6131013	47224
6137172	47794
6143028	51092
6148020	755
6115044	11613
6116020	12607
6135013	15178
6146025	20360
6114024	29514
6116052	33076
