6148039	6962
6155027	8746
6111071	12232
6120049	18585
6141068	42040
6111022	49472
6115036	55319
6144066	1141
6148024	2890
6149050	4030
6111030	8054
6114024	10852
6140076	18233
6148020	22253
6149020	23839
6115043	32780
6148039	43495
6158019	45362
6114024	50789
6126036	55360
6138001	56892
6111074	6815
6138019	14887
6144066	18606
6148026	20535
6149055	21758
6111023	24109
6111023	24268
6116063	32297
6142018	36205
6146025	39357
6148008	39663
6114022	47966
6140003	9543
6111029	19541
6114026	22922
6115043	24518
6116011	24925
6131013	28065
6143024	31578
6145039	33162
6149050	35790
6149056	36117
6142021	50950
6143028	52014
6148020	54036
6148040	55362
6150027	56195
6142051	1936
6147029	4597
6148021	5074
6111025	9970
6111071	11272
6111071	11295
6112023	12003
6116050	16700
6121070	17701
6155027	27690
6120049	37583
6113081	2125
6130070	8243
6140068	10213
6148021	14435
6111072	20874
6114024	22852
6115042	24482
6144066	33152
6148024	34787
6112024	41579
6115042	44566
6150027	56440
6158020	57482
6111030	60139
6111072	60890
6116052	66375
6112026	2984
6115036	4726
6120049	7884
6148039	16389
6111023	19541
6115036	24792
6148039	36588
6112023	42317
6112023	42501
