   2557.1810000000000        0.0000000000000000        23.618244658763174     
   2557.9818008008001        0.0000000000000000        24.797645326590999     
   2558.7826016016002        26.368831082172601        26.368831082172598     
   2559.5834024024002        28.103533819958137        28.103533819958137     
   2560.3842032031998        29.989030067494671        29.989030067494671     
   2561.1850040039999        32.026901795754164        32.026901795754164     
   2561.9858048048000        34.223256969115468        34.223256969115468     
   2562.7866056056100        36.586280940305947        36.586280940305947     
   2563.5874064064101        39.125308893632273        39.125308893632273     
   2564.3882072072101        41.850346182152897        41.850346182152897     
   2565.1890080080102        44.771733461344120        44.771733461344112     
   2565.9898088088098        47.899844614747721        47.899844614747721     
   2566.7906096096099        51.244765558208954        51.244765558208954     
   2567.5914104104099        54.815924168112524        54.815924168112524     
   2568.3922112112100        58.621651053763841        58.621651053763834     
   2569.1930120120101        62.668656049895539        62.668656049895539     
   2569.9938128128101        66.961409509271846        66.961409509271846     
   2570.7946136136102        71.501422435558652        71.501422435558652     
   2571.5954144144098        76.286426317489472        76.286426317489472     
   2572.3962152152199        81.309463032821597        81.309463032821597     
   2573.1970160160199        86.557907973594382        86.557907973594382     
   2573.9978168168200        92.012465837044431        92.012465837044431     
   2574.7986176176200        97.646197993724442        97.646197993724442     
   2575.5994184184201        103.42366179761493        103.42366179761493     
   2576.4002192192202        109.30026331822712        109.30026331822712     
   2577.2010200200202        115.22194211192715        115.22194211192715     
   2578.0018208208198        121.12531492869519        121.12531492869519     
   2578.8026216216199        126.93839904905902        126.93839904905900     
   2579.6034224224200        132.58200996062450        132.58200996062450     
   2580.4042232232200        137.97187893566297        137.97187893566297     
   2581.2050240240201        143.02146421279221        143.02146421279221     
   2582.0058248248201        147.64534084345422        147.64534084345422     
   2582.8066256256302        151.76296083723332        151.76296083723332     
   2583.6074264264298        155.30249391322693        155.30249391322693     
   2584.4082272272299        158.20440842775525        158.20440842775525     
   2585.2090280280299        160.42444715114829        160.42444715114829     
   2586.0098288288300        161.93570051623851        161.93570051623851     
   2586.8106296296301        162.72957626510762        162.72957626510762     
   2587.6114304304301        162.81559312042705        162.81559312042705     
